user_id,item_id,rating,timestamp
2117,5148,5.0,1377907200
2117,1582,5.0,1379116800
2118,3987,5.0,1384041600
2118,887,5.0,1384041600
2118,3642,5.0,1384041600
2118,3689,5.0,1384041600
2119,4652,5.0,1391385600
2119,4288,5.0,1391385600
2119,1749,5.0,1391385600
2119,5151,5.0,1393632000
2120,373,5.0,1378339200
2120,487,5.0,1378339200
2120,2907,3.0,1378339200
2120,580,3.0,1378339200
2121,2915,5.0,1358899200
2121,2965,5.0,1358899200
2121,726,5.0,1358899200
2121,2867,5.0,1358899200
2122,3297,5.0,1356912000
2122,5131,5.0,1356912000
2122,2922,5.0,1371600000
2122,290,5.0,1371600000
2122,44,5.0,1371600000
2123,5152,2.0,1292976000
2123,4422,1.0,1301961600
2123,2102,5.0,1301961600
2123,73,5.0,1333238400
2123,5153,5.0,1350777600
2124,1538,5.0,1347321600
2124,5154,5.0,1347321600
2124,370,5.0,1347321600
2124,4420,5.0,1347321600
2124,3870,5.0,1347321600
2124,3608,5.0,1347321600
2124,2173,5.0,1347321600
2124,5155,3.0,1347321600
2124,5156,5.0,1347321600
2124,5157,5.0,1347321600
2124,3575,5.0,1355184000
2124,2763,5.0,1377561600
2124,5095,5.0,1377561600
2125,646,5.0,1308182400
2125,5158,5.0,1308182400
2125,4830,5.0,1308182400
2125,642,2.0,1308182400
2125,2393,3.0,1316044800
2126,3214,5.0,1355616000
2126,65,4.0,1355616000
2126,425,5.0,1355616000
2126,703,4.0,1355616000
2127,1149,5.0,1373846400
2127,1203,5.0,1373846400
2127,3168,5.0,1373846400
2127,2295,5.0,1373846400
2127,1385,4.0,1373846400
2128,289,5.0,1395532800
2128,1325,5.0,1395532800
2128,608,5.0,1395532800
2128,3708,5.0,1395532800
2128,5159,5.0,1395532800
2128,83,5.0,1402358400
2128,1820,5.0,1402358400
2129,2303,5.0,1330387200
2129,195,5.0,1350000000
2129,968,3.0,1355875200
2129,1217,5.0,1355875200
2130,5160,5.0,1088467200
2130,2519,1.0,1110931200
2130,55,5.0,1126742400
2130,1652,4.0,1338336000
2130,5161,5.0,1352764800
2130,204,2.0,1352764800
2130,1529,4.0,1352764800
2130,3863,3.0,1352764800
2130,1969,5.0,1352764800
2131,4672,4.0,1269734400
2131,1538,4.0,1279065600
2131,4521,5.0,1280534400
2131,664,5.0,1286236800
2131,5162,5.0,1310688000
2131,5163,3.0,1315872000
2131,754,5.0,1326672000
2132,5164,5.0,1394323200
2132,726,5.0,1394323200
2132,439,5.0,1397520000
2132,156,5.0,1397520000
2132,773,5.0,1397520000
2132,1510,5.0,1397520000
2132,3418,5.0,1398470400
2132,75,4.0,1399420800
2132,5165,5.0,1399420800
2133,4487,5.0,1394668800
2133,3242,4.0,1394668800
2133,2668,5.0,1401408000
2133,826,4.0,1401408000
2133,3178,5.0,1401408000
2134,56,5.0,1234051200
2134,4742,4.0,1234051200
2134,850,4.0,1234051200
2134,3268,5.0,1294272000
2135,4459,5.0,1340841600
2135,2595,5.0,1359763200
2135,1027,4.0,1376524800
2135,4847,5.0,1376524800
2135,3360,2.0,1376524800
2136,180,5.0,1390694400
2136,699,4.0,1395273600
2136,3202,5.0,1395273600
2136,5166,5.0,1395273600
2137,240,5.0,1389312000
2137,3167,4.0,1389312000
2137,1255,5.0,1389312000
2137,1,4.0,1389312000
2138,5097,3.0,1360540800
2138,3506,4.0,1360540800
2138,1767,3.0,1400371200
2138,1605,5.0,1401840000
2139,3010,1.0,1330041600
2139,1843,2.0,1332979200
2139,5168,1.0,1350000000
2139,1185,1.0,1391644800
2139,2455,2.0,1391644800
2139,5169,4.0,1391644800
2140,3396,5.0,1362787200
2140,608,3.0,1362787200
2140,4199,5.0,1362787200
2140,5170,4.0,1363910400
2141,130,1.0,1296777600
2141,1512,5.0,1324080000
2141,716,1.0,1333152000
2141,572,4.0,1377475200
2141,885,5.0,1404086400
2142,382,5.0,1360540800
2142,220,3.0,1360540800
2142,196,5.0,1360540800
2142,239,5.0,1360540800
2142,244,5.0,1360540800
2142,770,5.0,1360540800
2142,2173,3.0,1360540800
2142,783,5.0,1360540800
2142,1170,5.0,1360540800
2142,198,5.0,1360540800
2142,5171,5.0,1362096000
2142,1791,2.0,1383091200
2142,442,5.0,1383091200
2143,3767,5.0,1385251200
2143,285,3.0,1385251200
2143,3196,2.0,1388016000
2143,5172,2.0,1388016000
2143,1700,2.0,1388016000
2143,297,5.0,1388016000
2143,891,5.0,1389484800
2143,361,2.0,1389484800
2143,531,5.0,1389484800
2143,1706,3.0,1394668800
2143,3618,3.0,1398729600
2143,351,5.0,1399248000
2143,398,5.0,1399248000
2143,1928,5.0,1399248000
2143,2444,5.0,1399248000
2143,1277,5.0,1399248000
2143,5173,5.0,1399248000
2143,238,5.0,1401580800
2143,2121,5.0,1401580800
2143,589,5.0,1401580800
2143,3160,5.0,1403395200
2143,5023,5.0,1403395200
2143,1047,5.0,1403395200
2143,1877,4.0,1403395200
2144,2054,3.0,1388275200
2144,3766,5.0,1388275200
2144,5174,5.0,1388275200
2144,3765,4.0,1388275200
2144,713,4.0,1388361600
2144,367,5.0,1388361600
2144,3560,5.0,1388361600
2144,3788,4.0,1388966400
2144,3871,4.0,1388966400
2144,1945,4.0,1390521600
2144,3684,5.0,1390521600
2144,8,4.0,1398124800
2144,174,5.0,1398124800
2144,670,5.0,1398124800
2144,1686,4.0,1398124800
2144,823,4.0,1398384000
2144,1601,5.0,1398384000
2144,3305,4.0,1398384000
2144,1622,2.0,1398384000
2144,5175,2.0,1398643200
2144,619,3.0,1399420800
2144,5176,5.0,1399420800
2144,2162,4.0,1399420800
2144,1745,4.0,1399420800
2144,3166,3.0,1399507200
2144,3763,3.0,1399507200
2144,5177,2.0,1399507200
2144,5178,3.0,1399852800
2144,986,2.0,1399852800
2144,1406,4.0,1400630400
2144,892,4.0,1400716800
2144,1983,3.0,1403136000
2145,1599,1.0,1287792000
2145,878,3.0,1335830400
2145,5180,2.0,1360022400
2145,3057,4.0,1373155200
2146,4740,4.0,1334966400
2146,1424,5.0,1385769600
2146,960,5.0,1393891200
2146,5181,2.0,1393891200
2146,4727,5.0,1393891200
2147,3968,5.0,1372809600
2147,2291,3.0,1372809600
2147,919,4.0,1384041600
2147,337,4.0,1384041600
2147,4115,2.0,1384041600
2148,720,5.0,1373328000
2148,919,5.0,1373328000
2148,874,2.0,1373328000
2148,144,4.0,1373328000
2148,656,3.0,1373328000
2148,2306,1.0,1373328000
2148,5182,4.0,1373328000
2148,854,5.0,1373328000
2148,1050,5.0,1373328000
2148,3620,5.0,1373328000
2148,3399,4.0,1373328000
2148,309,5.0,1373328000
2149,731,4.0,1280707200
2149,397,2.0,1287100800
2149,1226,4.0,1287705600
2149,234,2.0,1290470400
2149,38,5.0,1291680000
2149,3514,2.0,1295222400
2149,2318,5.0,1295481600
2149,1495,4.0,1321747200
2149,2450,4.0,1321833600
2149,5183,4.0,1321833600
2149,52,4.0,1347580800
2150,713,5.0,1286236800
2150,2280,3.0,1286755200
2150,794,5.0,1291161600
2150,2326,5.0,1313020800
2150,1168,5.0,1331769600
2150,5184,5.0,1336608000
2151,320,1.0,1312675200
2151,5090,5.0,1316908800
2151,1034,3.0,1316908800
2151,182,2.0,1317513600
2151,3614,4.0,1351728000
2151,461,5.0,1379635200
2152,2871,5.0,1360800000
2152,3053,3.0,1381622400
2152,1290,5.0,1388707200
2152,1902,5.0,1401840000
2153,851,3.0,1392422400
2153,373,3.0,1392422400
2153,488,4.0,1392422400
2153,854,4.0,1392422400
2154,237,4.0,1304899200
2154,933,3.0,1304899200
2154,5186,2.0,1305072000
2154,877,2.0,1314230400
2154,4196,4.0,1314230400
2155,261,5.0,1332201600
2155,5187,5.0,1396742400
2155,4955,5.0,1396742400
2155,2067,3.0,1396742400
2155,1850,4.0,1396742400
2155,5188,4.0,1396742400
2156,237,5.0,1317686400
2156,913,5.0,1318809600
2156,2444,5.0,1321315200
2156,3884,5.0,1327104000
2156,3082,5.0,1328486400
2156,4521,5.0,1328486400
2156,5189,1.0,1328486400
2156,3352,5.0,1328486400
2156,267,5.0,1328486400
2156,5190,5.0,1328486400
2156,4552,5.0,1329436800
2156,2366,1.0,1347408000
2156,858,2.0,1350259200
2156,2750,5.0,1353542400
2156,356,5.0,1353542400
2156,856,5.0,1353542400
2157,261,5.0,1269820800
2157,4986,5.0,1317513600
2157,2280,5.0,1321920000
2157,2052,5.0,1391644800
2157,892,5.0,1391644800
2157,973,5.0,1391644800
2158,8,5.0,1287100800
2158,1687,3.0,1287100800
2158,1806,5.0,1323648000
2158,4468,5.0,1327363200
2158,855,3.0,1332374400
2159,265,5.0,1392595200
2159,298,5.0,1392595200
2159,351,5.0,1392595200
2159,784,1.0,1392595200
2159,211,5.0,1392595200
2159,3031,5.0,1392595200
2159,682,5.0,1392595200
2159,1806,5.0,1392595200
2159,273,5.0,1392595200
2160,2051,3.0,1263340800
2160,4259,5.0,1263340800
2160,2935,5.0,1263340800
2160,5192,5.0,1263340800
2160,360,5.0,1263340800
2161,2516,5.0,1382659200
2161,3734,5.0,1382659200
2161,295,5.0,1382659200
2161,4034,5.0,1382659200
2162,3364,5.0,1320278400
2162,2038,5.0,1320278400
2162,2406,5.0,1334275200
2162,3375,5.0,1344816000
2162,421,4.0,1367366400
2162,0,1.0,1374451200
2162,1133,5.0,1374451200
2162,446,5.0,1374451200
2162,351,1.0,1374451200
2162,5183,5.0,1374451200
2162,3565,5.0,1374451200
2162,2322,5.0,1374451200
2162,1298,5.0,1374451200
2162,2444,4.0,1374451200
2162,631,1.0,1374451200
2162,65,5.0,1374451200
2162,733,2.0,1374451200
2162,5195,1.0,1374451200
2162,1125,5.0,1374451200
2162,5196,5.0,1374451200
2162,853,5.0,1374451200
2162,837,5.0,1374451200
2162,1661,5.0,1374451200
2162,585,5.0,1374451200
2163,4025,4.0,1285891200
2163,691,5.0,1285891200
2163,391,5.0,1285891200
2163,356,5.0,1285891200
2163,2153,5.0,1285891200
2163,5197,4.0,1293580800
2163,4055,5.0,1294272000
2164,1,5.0,1357689600
2164,5198,4.0,1360627200
2164,1272,5.0,1380499200
2164,3480,4.0,1405036800
2165,462,4.0,1260662400
2165,463,5.0,1277683200
2165,2863,5.0,1284595200
2165,5199,5.0,1285200000
2165,2957,5.0,1329350400
2165,703,5.0,1329955200
2165,503,5.0,1337817600
2165,3755,5.0,1345593600
2165,2229,5.0,1353283200
2165,2254,5.0,1358899200
2165,470,3.0,1361923200
2165,722,5.0,1363737600
2165,2632,5.0,1366156800
2165,3867,5.0,1368662400
2165,3286,5.0,1368662400
2165,418,5.0,1371600000
2165,5200,5.0,1380153600
2165,4741,5.0,1381881600
2165,746,4.0,1381881600
2165,650,5.0,1388620800
2165,810,5.0,1389571200
2165,811,5.0,1389571200
2165,1878,5.0,1389571200
2165,485,5.0,1389571200
2165,5201,5.0,1392768000
2165,1828,3.0,1397433600
2165,1367,4.0,1397520000
2165,4361,5.0,1397520000
2165,486,5.0,1397520000
2165,4770,5.0,1402963200
2165,2230,5.0,1402963200
2165,394,5.0,1403049600
2165,1376,5.0,1403308800
2165,814,5.0,1404604800
2165,4841,5.0,1404604800
2166,145,3.0,1402012800
2166,4323,4.0,1404777600
2166,3662,5.0,1404950400
2166,240,4.0,1404950400
2166,337,5.0,1404950400
2166,1588,5.0,1404950400
2166,728,2.0,1404950400
2166,1219,5.0,1404950400
2166,186,5.0,1404950400
2167,3237,4.0,1260403200
2167,1580,5.0,1262044800
2167,3541,1.0,1263168000
2167,875,5.0,1266537600
2167,344,5.0,1277510400
2168,491,1.0,1376265600
2168,404,1.0,1377993600
2168,5202,3.0,1377993600
2168,1195,4.0,1378080000
2169,5203,5.0,1398556800
2169,240,5.0,1399075200
2169,1283,5.0,1399075200
2169,4550,5.0,1399075200
2169,3740,5.0,1400803200
2169,1787,5.0,1403308800
2170,201,5.0,1396915200
2170,2639,2.0,1396915200
2170,590,3.0,1396915200
2170,421,4.0,1398556800
2170,1222,5.0,1398556800
2170,1224,5.0,1398556800
2170,3033,1.0,1402099200
2170,2493,4.0,1402099200
2170,1434,5.0,1402099200
2171,708,5.0,1355270400
2171,524,5.0,1355270400
2171,1064,3.0,1355270400
2171,1498,5.0,1355270400
2171,295,5.0,1355270400
2171,3871,5.0,1355270400
2171,2019,2.0,1355270400
2171,2550,5.0,1376006400
2172,337,5.0,1349395200
2172,649,2.0,1349395200
2172,154,5.0,1349654400
2172,1608,3.0,1382054400
2172,3977,5.0,1382054400
2173,1074,2.0,1375574400
2173,5204,5.0,1393632000
2173,1662,3.0,1393632000
2173,1719,4.0,1393718400
2173,1421,2.0,1393718400
2173,1093,5.0,1393718400
2173,1983,4.0,1393718400
2173,728,5.0,1393718400
2173,1622,4.0,1393718400
2173,5205,2.0,1393718400
2173,5206,3.0,1395964800
2173,674,5.0,1395964800
2173,14,5.0,1395964800
2173,3702,1.0,1396396800
2173,1014,3.0,1396742400
2173,25,5.0,1396742400
2173,739,1.0,1396742400
2174,763,5.0,1307577600
2174,4017,3.0,1307577600
2174,3398,5.0,1307577600
2174,1687,4.0,1307577600
2174,3941,5.0,1313971200
2174,5208,5.0,1347408000
2175,1563,4.0,1301011200
2175,4399,5.0,1360972800
2175,252,5.0,1402444800
2175,5210,5.0,1402444800
2176,72,5.0,1385164800
2176,114,5.0,1385164800
2176,3620,5.0,1385164800
2176,2179,4.0,1385164800
2177,3888,4.0,1328572800
2177,5212,4.0,1339718400
2177,2097,5.0,1339718400
2177,2703,5.0,1364947200
2178,1902,2.0,1375228800
2178,542,4.0,1402444800
2178,280,3.0,1402444800
2178,2444,1.0,1402444800
2178,9,1.0,1402444800
2178,1564,4.0,1402444800
2178,1,5.0,1402444800
2178,588,5.0,1402444800
2178,273,4.0,1402444800
2178,115,2.0,1402444800
2178,2700,5.0,1402444800
2178,4753,5.0,1402444800
2179,4585,5.0,1364860800
2179,1251,5.0,1364860800
2179,2460,5.0,1364860800
2179,1685,5.0,1364860800
2179,154,5.0,1365033600
2180,1094,5.0,1295049600
2180,4418,2.0,1306800000
2180,791,5.0,1308787200
2180,2154,5.0,1308787200
2181,618,5.0,1350259200
2181,5213,3.0,1350345600
2181,880,5.0,1353456000
2181,2008,5.0,1355270400
2181,3413,5.0,1355270400
2181,1552,5.0,1386633600
2181,309,5.0,1390953600
2181,4089,5.0,1397433600
2181,1593,5.0,1401148800
2182,1508,5.0,1239235200
2182,140,4.0,1239235200
2182,490,4.0,1239235200
2182,139,4.0,1239235200
2182,1009,5.0,1239235200
2183,1602,5.0,1362182400
2183,4027,1.0,1375056000
2183,40,5.0,1375056000
2183,15,5.0,1375056000
2183,605,1.0,1390003200
2184,192,3.0,1395878400
2184,2532,3.0,1395878400
2184,408,5.0,1395878400
2184,8,4.0,1395878400
2184,638,5.0,1395878400
2184,5214,3.0,1395878400
2184,880,5.0,1395878400
2184,2729,1.0,1395878400
2184,3083,5.0,1397001600
2184,115,5.0,1397001600
2185,1277,5.0,1343692800
2185,72,5.0,1346112000
2185,2252,5.0,1348272000
2185,2120,4.0,1348272000
2185,398,5.0,1354233600
2186,3750,5.0,1258588800
2186,3725,5.0,1273190400
2186,2301,5.0,1294790400
2186,1920,4.0,1380412800
2187,1623,3.0,1337385600
2187,1047,5.0,1346889600
2187,1785,5.0,1349222400
2187,5215,5.0,1349222400
2187,3730,5.0,1350518400
2187,2487,5.0,1361836800
2187,2133,2.0,1362441600
2187,4759,5.0,1362441600
2187,418,4.0,1372982400
2187,3794,4.0,1372982400
2187,1981,4.0,1378166400
2187,4578,4.0,1384992000
2187,5216,4.0,1388448000
2187,1811,3.0,1389744000
2187,2199,4.0,1389830400
2187,5173,4.0,1390003200
2187,3618,5.0,1392854400
2187,1866,5.0,1392854400
2187,812,5.0,1392854400
2187,478,5.0,1395273600
2187,512,5.0,1397692800
2187,4366,3.0,1397692800
2187,1827,4.0,1397692800
2187,3383,5.0,1397692800
2187,3638,5.0,1400112000
2188,2964,4.0,1359158400
2188,258,4.0,1397779200
2188,1251,4.0,1400716800
2188,572,4.0,1400716800
2189,5217,5.0,1361404800
2189,4226,5.0,1373241600
2189,2542,5.0,1373241600
2189,5218,5.0,1373241600
2190,260,4.0,1277078400
2190,3106,5.0,1318118400
2190,639,5.0,1318118400
2190,5219,5.0,1329436800
2191,4136,2.0,1351555200
2191,1538,5.0,1351555200
2191,4442,1.0,1351555200
2191,5220,5.0,1351555200
2191,1571,5.0,1352678400
2191,5221,5.0,1352764800
2192,297,5.0,1328832000
2192,611,5.0,1351555200
2192,52,5.0,1353110400
2192,2259,5.0,1353110400
2192,2833,5.0,1353110400
2192,5222,4.0,1353110400
2192,1674,5.0,1353110400
2192,1923,5.0,1353110400
2192,176,5.0,1353110400
2193,4751,5.0,1296345600
2193,1494,5.0,1370908800
2193,211,5.0,1372896000
2193,75,4.0,1372896000
2193,265,5.0,1385078400
2193,776,5.0,1385078400
2194,2723,3.0,1380153600
2194,722,4.0,1383350400
2194,416,5.0,1384387200
2194,297,5.0,1384732800
2194,448,4.0,1391990400
2195,44,3.0,1385078400
2195,723,5.0,1385078400
2195,134,5.0,1395100800
2195,3684,5.0,1395100800
2196,2094,3.0,1381795200
2196,2265,5.0,1381795200
2196,224,5.0,1381795200
2196,1408,5.0,1381795200
2196,457,5.0,1381795200
2196,1219,3.0,1381795200
2197,1047,4.0,1360108800
2197,44,4.0,1360281600
2197,1749,2.0,1360281600
2197,1544,5.0,1360281600
2197,664,4.0,1360281600
2197,2653,5.0,1360281600
2197,4223,4.0,1360281600
2197,115,5.0,1360281600
2197,156,4.0,1366416000
2197,3898,5.0,1378684800
2198,3369,5.0,1373414400
2198,662,5.0,1373760000
2198,3700,5.0,1373760000
2198,3351,5.0,1377734400
2198,1961,5.0,1394841600
2198,72,5.0,1394841600
2198,125,5.0,1394841600
2198,891,5.0,1394841600
2198,214,5.0,1394841600
2198,234,5.0,1394841600
2198,5224,5.0,1394841600
2199,4585,5.0,1226707200
2199,2960,5.0,1311638400
2199,1167,4.0,1329868800
2199,603,3.0,1333929600
2199,3216,3.0,1338681600
2199,273,4.0,1338681600
2199,1762,5.0,1338854400
2199,468,5.0,1338854400
2199,4660,5.0,1359849600
2199,1678,5.0,1359849600
2199,3547,4.0,1388361600
2199,5225,3.0,1401926400
2200,3240,5.0,1372896000
2200,854,5.0,1372896000
2200,246,5.0,1372896000
2200,1379,4.0,1372982400
2200,8,4.0,1372982400
2200,569,5.0,1372982400
2200,664,5.0,1372982400
2200,3667,2.0,1372982400
2200,234,3.0,1372982400
2200,316,5.0,1372982400
2200,5226,5.0,1372982400
2200,315,3.0,1372982400
2200,4043,3.0,1372982400
2201,5227,2.0,1312156800
2201,3447,5.0,1318809600
2201,4775,1.0,1335830400
2201,664,5.0,1335830400
2201,715,2.0,1335830400
2201,1130,4.0,1335830400
2201,1488,3.0,1354233600
2201,2744,4.0,1354233600
2201,858,2.0,1354233600
2201,409,5.0,1391472000
2201,1731,3.0,1391472000
2201,3079,4.0,1398211200
2201,4510,5.0,1398211200
2201,3996,4.0,1398211200
2202,93,5.0,1359244800
2202,212,5.0,1359244800
2202,298,5.0,1362700800
2202,3362,4.0,1362700800
2203,5228,4.0,1304294400
2203,1727,1.0,1308441600
2203,601,1.0,1325462400
2203,409,5.0,1325894400
2203,3082,1.0,1330560000
2203,370,2.0,1330560000
2203,31,1.0,1360886400
2204,1746,1.0,1382918400
2204,4455,1.0,1386028800
2204,73,5.0,1386028800
2204,674,5.0,1386028800
2204,351,5.0,1389916800
2204,3426,2.0,1389916800
2204,939,1.0,1390003200
2205,2525,4.0,1291593600
2205,859,5.0,1291593600
2205,3751,5.0,1315872000
2205,11,5.0,1324339200
2205,1558,5.0,1325808000
2206,361,1.0,1370995200
2206,302,1.0,1370995200
2206,726,5.0,1370995200
2206,56,5.0,1372809600
2206,1245,2.0,1372809600
2206,5229,4.0,1372809600
2206,292,3.0,1390089600
2206,157,5.0,1390089600
2206,4351,5.0,1390089600
2207,1057,4.0,1312588800
2207,1290,5.0,1312588800
2207,2268,5.0,1375920000
2207,618,5.0,1375920000
2207,1845,5.0,1375920000
2207,1588,4.0,1375920000
2208,5,5.0,1201478400
2208,1230,5.0,1206489600
2208,4090,4.0,1206489600
2208,259,5.0,1206489600
2208,351,5.0,1208822400
2209,822,5.0,1375488000
2209,5199,5.0,1378166400
2209,1115,5.0,1391126400
2209,5230,4.0,1391990400
2209,1065,5.0,1395360000
2209,794,5.0,1395360000
2209,1050,5.0,1395360000
2209,1971,5.0,1395360000
2209,5231,5.0,1395360000
2209,2403,4.0,1396828800
2210,565,5.0,1199664000
2210,4392,5.0,1199664000
2210,3254,4.0,1203811200
2210,2432,5.0,1207526400
2210,5232,5.0,1233360000
2210,5233,5.0,1267056000
2210,1760,5.0,1307145600
2210,1717,5.0,1320451200
2210,2245,5.0,1320451200
2210,154,5.0,1320451200
2210,1251,5.0,1328659200
2210,1581,5.0,1328745600
2210,393,5.0,1329782400
2210,548,5.0,1335312000
2210,198,5.0,1336867200
2210,2368,5.0,1337299200
2210,5234,5.0,1343347200
2210,2139,5.0,1368230400
2210,3413,5.0,1370563200
2211,3149,5.0,1294185600
2211,56,5.0,1297641600
2211,1137,5.0,1297641600
2211,713,4.0,1297641600
2212,1483,3.0,1376352000
2212,870,5.0,1376352000
2212,228,1.0,1376352000
2212,3281,5.0,1376352000
2212,1780,5.0,1376352000
2212,657,3.0,1376352000
2212,4955,5.0,1376352000
2212,1145,5.0,1376352000
2212,1233,5.0,1376352000
2213,351,5.0,1326844800
2213,961,4.0,1332201600
2213,1772,4.0,1332374400
2213,12,5.0,1333238400
2213,1539,5.0,1338249600
2213,4560,2.0,1338249600
2213,240,3.0,1339891200
2213,3977,5.0,1348099200
2213,857,5.0,1370304000
2214,5235,5.0,1354492800
2214,4284,5.0,1363132800
2214,973,5.0,1366848000
2214,1097,5.0,1372032000
2214,4007,5.0,1372032000
2214,1025,5.0,1372032000
2214,297,5.0,1372032000
2214,4825,5.0,1372032000
2214,578,5.0,1374019200
2214,5236,5.0,1374019200
2214,593,3.0,1374019200
2214,351,5.0,1378771200
2214,347,5.0,1378771200
2214,12,5.0,1378771200
2214,715,5.0,1378771200
2214,2313,5.0,1378771200
2214,3348,5.0,1378771200
2214,3446,5.0,1383609600
2214,4159,2.0,1392336000
2215,133,4.0,1378425600
2215,1312,5.0,1378425600
2215,674,4.0,1378425600
2215,3,5.0,1378425600
2216,663,3.0,1366675200
2216,1835,5.0,1378339200
2216,215,3.0,1378339200
2216,1940,5.0,1383091200
2216,1702,4.0,1391731200
2217,1343,5.0,1297296000
2217,229,5.0,1297296000
2217,1570,4.0,1310256000
2217,988,4.0,1314316800
2217,3251,3.0,1314316800
2217,2460,5.0,1398816000
2218,1301,3.0,1367539200
2218,125,5.0,1367539200
2218,891,5.0,1367539200
2218,5238,5.0,1367539200
2218,1453,3.0,1367539200
2218,703,5.0,1367539200
2218,177,5.0,1370390400
2218,907,4.0,1373241600
2218,1048,5.0,1382659200
2218,2292,2.0,1382745600
2218,585,5.0,1382745600
2218,236,4.0,1382745600
2219,2529,5.0,1375315200
2219,4879,5.0,1375315200
2219,1620,5.0,1375315200
2219,2919,4.0,1403568000
2220,622,1.0,1395273600
2220,158,4.0,1395273600
2220,808,5.0,1395273600
2220,4648,4.0,1395273600
2220,2184,5.0,1395273600
2220,482,5.0,1395273600
2220,5239,5.0,1395273600
2220,3074,5.0,1395273600
2220,1193,5.0,1397433600
2221,2583,4.0,1283212800
2221,4651,5.0,1283212800
2221,741,5.0,1283212800
2221,5241,5.0,1283212800
2221,944,5.0,1290038400
2221,3787,4.0,1290038400
2222,1203,5.0,1360540800
2222,569,5.0,1360540800
2222,2845,5.0,1360540800
2222,1781,3.0,1360540800
2222,495,5.0,1360540800
2223,4840,5.0,1353542400
2223,784,5.0,1353542400
2223,2323,5.0,1353542400
2223,4550,5.0,1353542400
2223,4537,5.0,1353542400
2223,4491,5.0,1387238400
2224,997,4.0,1338422400
2224,4110,3.0,1344297600
2224,4618,3.0,1344297600
2224,2940,1.0,1344297600
2224,5184,4.0,1344297600
2224,5242,1.0,1349049600
2225,851,4.0,1378080000
2225,956,4.0,1378080000
2225,8,3.0,1378080000
2225,5243,4.0,1378080000
2225,2300,3.0,1378080000
2225,38,5.0,1378080000
2225,1686,5.0,1391212800
2225,5244,5.0,1391212800
2225,571,4.0,1391212800
2225,4404,5.0,1391212800
2225,261,4.0,1391817600
2225,337,5.0,1391817600
2225,3322,4.0,1395964800
2225,910,4.0,1403395200
2225,657,4.0,1403395200
2226,1495,5.0,1368316800
2226,2329,5.0,1376784000
2226,5246,3.0,1376784000
2226,416,5.0,1376784000
2226,373,3.0,1381536000
2227,1563,4.0,1355875200
2227,5222,4.0,1359331200
2227,4411,4.0,1360454400
2227,499,4.0,1381363200
2227,1978,4.0,1391385600
2227,480,3.0,1391385600
2227,1048,2.0,1391385600
2227,2071,2.0,1391385600
2227,4860,4.0,1391385600
2227,2221,4.0,1391385600
2228,3338,4.0,1323388800
2228,1555,3.0,1326758400
2228,350,4.0,1326758400
2228,1548,2.0,1326758400
2228,293,5.0,1326758400
2228,4594,5.0,1326758400
2228,1072,4.0,1347753600
2228,201,5.0,1347753600
2229,397,5.0,1357862400
2229,2031,4.0,1357862400
2229,4073,5.0,1367366400
2229,5248,5.0,1367366400
2229,115,5.0,1367366400
2229,5249,5.0,1367366400
2229,593,5.0,1367366400
2230,354,4.0,1389312000
2230,3472,4.0,1389312000
2230,2647,2.0,1389312000
2230,2570,4.0,1389312000
2230,2059,5.0,1389312000
2231,3539,4.0,1323216000
2231,773,5.0,1323216000
2231,1765,3.0,1323216000
2231,5250,4.0,1323216000
2232,4534,5.0,1331942400
2232,4399,3.0,1385251200
2232,1617,5.0,1385251200
2232,248,4.0,1385251200
2232,1001,5.0,1385251200
2233,3454,5.0,1115251200
2233,3209,5.0,1115251200
2233,2820,4.0,1115251200
2233,543,5.0,1115337600
2233,2752,3.0,1115337600
2233,5045,5.0,1115337600
2234,4227,5.0,1255651200
2234,5251,1.0,1255651200
2234,4706,5.0,1287792000
2234,964,5.0,1324944000
2234,4175,5.0,1343865600
2234,5129,2.0,1343952000
2234,3813,5.0,1344038400
2235,351,2.0,1307404800
2235,174,5.0,1307404800
2235,646,3.0,1337472000
2235,838,1.0,1356998400
2235,5252,5.0,1374537600
2235,3101,5.0,1398988800
2236,5253,5.0,1143590400
2236,2593,5.0,1143590400
2236,5096,5.0,1143590400
2236,2298,5.0,1143590400
2237,847,5.0,1318809600
2237,567,5.0,1318809600
2237,1715,5.0,1318809600
2237,2634,5.0,1388361600
2238,5254,5.0,1363564800
2238,2269,5.0,1366243200
2238,845,5.0,1366243200
2238,588,5.0,1366243200
2238,2062,5.0,1366243200
2239,410,5.0,1380326400
2239,4546,5.0,1380326400
2239,73,4.0,1386201600
2239,156,3.0,1386201600
2239,975,5.0,1386201600
2239,2050,2.0,1386201600
2240,1780,5.0,1384041600
2240,1052,5.0,1387065600
2240,1875,5.0,1387065600
2240,2158,1.0,1390694400
2241,541,5.0,1343260800
2241,5084,5.0,1343347200
2241,5256,5.0,1378771200
2241,357,5.0,1378771200
2241,1892,5.0,1378771200
2242,3644,4.0,1361923200
2242,145,5.0,1361923200
2242,186,4.0,1361923200
2242,4910,4.0,1361923200
2242,1667,4.0,1361923200
2243,1138,5.0,1388707200
2243,3683,5.0,1388707200
2243,134,5.0,1388707200
2243,404,5.0,1388707200
2244,480,5.0,1381708800
2244,4448,5.0,1381708800
2244,1416,5.0,1381708800
2244,1084,5.0,1381708800
2244,2691,5.0,1381708800
2244,4679,5.0,1381708800
2245,606,4.0,1376611200
2245,507,5.0,1378857600
